Row ID,Order ID,Year,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
3969,ORD13968,2023,2023-01-27,,,CUST6968,Kumar,Home Office,India,Salem,Tamil Nadu,657483,South,PRD8968,Beauty,Perfume,Smart TV,52971.0,7,0.2,9920.574827869727
3970,ORD13969,2024,2024-12-24,2024-12-24,Second Class,CUST6969,Sara,Home Office,India,Mumbai,Maharashtra,610684,North,PRD8969,Home,Shoes,Smart TV,17467.0,1,,3989.503256192917
3971,ORD13970,2024,2024-08-09,2024-08-13,,CUST6970,Akalya,Home Office,India,Trivandrum,Kerala,622840,West,PRD8970,Electronics,Perfume,Smart TV,27336.0,9,,
3972,ORD13971,2024,2024-05-16,2024-05-20,Same Day,CUST6971,Akalya,Home Office,India,Kozhikode,Kerala,688037,South,PRD8971,Home,Mobile,HP Laptop,65422.0,5,0.2,15651.463557638657
3973,ORD13972,2024,2024-11-13,2024-11-18,,CUST6972,Rahul,Home Office,India,Mangalore,Karnataka,636568,East,PRD8972,Home,Mobile,Sports Watch,14284.0,2,0.05,3109.5527041391083
3974,ORD13973,2023,2023-11-15,2023-11-20,First Class,CUST6973,Kumar,Corporate,India,Trivandrum,Kerala,606515,South,PRD8973,Fashion,Mobile,iPhone 14,49270.0,8,0.05,13679.822668008706
3975,ORD13974,2023,2023-05-12,2023-05-10,Same Day,CUST6974,Akalya,Home Office,India,New Delhi,Delhi,637437,North,PRD8974,Home,Shoes,Cotton Shirt,58239.0,10,0.0,5020.0397444943
3976,ORD13975,2023,2023-01-18,2023-01-19,First Class,CUST6975,Meena,Consumer,India,Mangalore,Karnataka,695318,South,PRD8975,Electronics,Shirt,Smart TV,44913.0,3,0.1,7412.327309535962
3977,ORD13976,2023,2023-10-31,2023-11-07,Second Class,CUST6976,Rahul,Corporate,India,Nagpur,Maharashtra,699712,East,PRD8976,Sports,Shirt,Smart TV,38669.0,5,0.1,3196.9030238313726
3978,ORD13977,2023,2023-06-08,,Same Day,CUST6977,Meena,Home Office,India,Kochi,Kerala,665256,West,PRD8977,Beauty,TV,Smart TV,53926.0,7,,
3979,ORD13978,2023,2023-01-24,,,CUST6978,Sara,Consumer,India,New Delhi,Delhi,663268,North,PRD8978,Beauty,Laptop,Smart TV,40952.0,1,0.1,8708.601908309038
3980,ORD13979,2023,2023-03-21,2023-03-24,Same Day,CUST6979,Deepa,Home Office,India,Trivandrum,Kerala,617100,North,PRD8979,Fashion,Shoes,Sports Watch,55900.0,4,0.2,3586.0151592427674
3981,ORD13980,2023,2023-09-28,2023-09-25,Second Class,CUST6980,Vijay,Corporate,India,Coimbatore,Tamil Nadu,671864,North,PRD8980,Beauty,Mobile,Samsung Mobile,25825.0,10,0.05,1538.8316851266077
3982,ORD13981,2024,2024-01-21,2024-01-19,First Class,CUST6981,Vijay,Consumer,India,Hyderabad,Telangana,655085,Central,PRD8981,Fashion,Perfume,Nike Shoes,62184.0,10,0.1,3587.8111437603875
3983,ORD13982,2023,2023-12-24,2023-12-22,Same Day,CUST6982,Akalya,Home Office,India,Hyderabad,Telangana,631903,East,PRD8982,Fashion,Shirt,Samsung Mobile,76429.0,10,0.2,11048.476262630684
3984,ORD13983,2024,2024-02-23,2024-02-29,,CUST6983,Rahul,Corporate,India,Nagpur,Maharashtra,620878,South,PRD8983,Fashion,Laptop,Sports Watch,32065.0,2,0.2,9535.295018849585
3985,ORD13984,2024,2024-01-08,2024-01-06,,CUST6984,Akalya,Home Office,India,New Delhi,Delhi,624240,East,PRD8984,Electronics,Laptop,Sports Watch,4619.0,6,0.05,747.9940723521041
3986,ORD13985,2023,2023-08-06,2023-08-13,Standard Class,CUST6985,Sara,Corporate,India,Salem,Tamil Nadu,605512,South,PRD8985,Electronics,Shoes,Smart TV,38155.0,3,,8138.987548434467
3987,ORD13986,2024,2024-06-26,2024-06-29,Same Day,CUST6986,Kumar,Home Office,India,Kozhikode,Kerala,661275,West,PRD8986,Fashion,TV,iPhone 14,46589.0,8,0.0,11044.331618505812
3988,ORD13987,2024,2024-07-28,2024-08-04,,CUST6987,Rahul,Home Office,India,New Delhi,Delhi,644152,South,PRD8987,Home,Mobile,Nike Shoes,37721.0,1,0.0,
3989,ORD13988,2023,2023-10-08,2023-10-13,Standard Class,CUST6988,Akalya,Home Office,India,Hyderabad,Telangana,654071,Central,PRD8988,Fashion,Laptop,Sports Watch,37119.0,10,0.1,10682.469254548207
3990,ORD13989,2023,2023-03-14,2023-03-19,First Class,CUST6989,Sara,Home Office,India,Madurai,Tamil Nadu,627716,South,PRD8989,Home,Mixer,iPhone 14,60095.0,5,0.0,5424.890443096705
3991,ORD13990,2023,2023-01-19,2023-01-20,,CUST6990,Vijay,Consumer,India,New Delhi,Delhi,650209,South,PRD8990,Beauty,Mixer,Nike Shoes,66512.0,5,,3966.632632258264
3992,ORD13991,2024,2024-07-24,2024-07-26,Standard Class,CUST6991,Kumar,Home Office,India,Mysuru,Karnataka,681051,South,PRD8991,Sports,Mobile,LED Bulb,75785.0,1,0.0,14223.074201771873
3993,ORD13992,2024,2024-01-27,2024-01-30,,CUST6992,Kumar,Home Office,India,Bengaluru,Karnataka,636276,West,PRD8992,Sports,Mixer,LED Bulb,19412.0,8,0.2,4206.228930769482
3994,ORD13993,2023,2023-03-20,2023-03-25,Second Class,CUST6993,Sara,Corporate,India,Hyderabad,Telangana,662415,West,PRD8993,Electronics,Mobile,Mixer Pro,14977.0,2,0.1,1216.6960133463479
3995,ORD13994,2024,2024-01-26,2024-01-26,,CUST6994,Meena,Home Office,India,Bengaluru,Karnataka,637759,South,PRD8994,Sports,Shirt,Smart TV,55962.0,1,,8401.819580178657
3996,ORD13995,2024,2024-10-18,2024-10-21,,CUST6995,Vijay,Corporate,India,New Delhi,Delhi,622678,North,PRD8995,Fashion,Mobile,iPhone 14,57415.0,10,0.0,6460.233529088534
3997,ORD13996,2024,2024-07-07,2024-07-05,Standard Class,CUST6996,Rahul,Consumer,India,Hyderabad,Telangana,669285,North,PRD8996,Electronics,TV,Cotton Shirt,65059.0,7,0.2,9081.65620595108
3998,ORD13997,2024,2024-11-27,2024-12-04,Standard Class,CUST6997,Vijay,Consumer,India,New Delhi,Delhi,634365,Central,PRD8997,Fashion,Mobile,LED Bulb,53228.0,1,0.1,5595.6215077543
3999,ORD13998,2023,2023-11-07,2023-11-13,Second Class,CUST6998,Akalya,Consumer,India,New Delhi,Delhi,665020,East,PRD8998,Electronics,Mixer,Cotton Shirt,60537.0,4,,4946.627835758119
4000,ORD13999,2023,2023-01-12,2023-01-19,Same Day,CUST6999,Sara,Corporate,India,Bengaluru,Karnataka,668930,South,PRD8999,Home,Laptop,iPhone 14,52651.0,8,0.2,4092.146683563932
4001,ORD14000,2024,2024-09-01,2024-09-07,Second Class,CUST7000,Vijay,Corporate,India,Hyderabad,Telangana,652766,West,PRD9000,Sports,Mobile,iPhone 14,68347.0,10,0.0,18668.474296578122
4002,ORD14001,2023,2023-12-02,2023-11-29,First Class,CUST7001,Vijay,Consumer,India,Madurai,Tamil Nadu,619763,South,PRD9001,Sports,Mobile,Cotton Shirt,45469.0,5,0.2,9022.914270824564
4003,ORD14002,2024,2024-10-15,2024-10-16,Standard Class,CUST7002,Meena,Consumer,India,Nagpur,Maharashtra,680806,West,PRD9002,Fashion,Mixer,Nike Shoes,55403.0,7,0.05,6562.264239879456
4004,ORD14003,2024,2024-10-17,2024-10-18,,CUST7003,Sara,Home Office,India,Pune,Maharashtra,680962,East,PRD9003,Sports,Shoes,Cotton Shirt,44324.0,6,,6474.145561509718
4005,ORD14004,2023,2023-05-05,2023-05-07,First Class,CUST7004,Sara,Corporate,India,Coimbatore,Tamil Nadu,670793,South,PRD9004,Fashion,TV,Nike Shoes,42319.0,6,0.0,7305.211455672388
4006,ORD14005,2024,2024-04-28,2024-05-04,Second Class,CUST7005,Kumar,Home Office,India,Pune,Maharashtra,651916,North,PRD9005,Home,Mixer,Smart TV,77950.0,8,0.0,15493.764031565375
4007,ORD14006,2024,2024-04-27,2024-04-26,Second Class,CUST7006,Akalya,Consumer,India,Nagpur,Maharashtra,621856,South,PRD9006,Fashion,Laptop,iPhone 14,43831.0,10,0.05,4378.152423713327
4008,ORD14007,2024,2024-11-22,2024-11-27,Second Class,CUST7007,Deepa,Consumer,India,Hyderabad,Telangana,629807,North,PRD9007,Sports,Laptop,Sports Watch,29249.0,1,0.05,8405.225381329974
4009,ORD14008,2024,2024-09-24,2024-09-26,Second Class,CUST7008,Vijay,Corporate,India,New Delhi,Delhi,603873,Central,PRD9008,Sports,Laptop,Mixer Pro,16818.0,9,0.1,4972.835723521673
4010,ORD14009,2024,2024-11-14,2024-11-13,Same Day,CUST7009,Akalya,Corporate,India,Trivandrum,Kerala,606693,Central,PRD9009,Home,Shirt,Sports Watch,,7,0.1,0.0
4011,ORD14010,2023,2023-02-06,2023-02-03,Second Class,CUST7010,Rahul,Consumer,India,Mysuru,Karnataka,632586,East,PRD9010,Home,Shirt,Sports Watch,3616.0,7,0.1,540.614467057079
4012,ORD14011,2024,2024-01-31,2024-02-01,,CUST7011,Vijay,Consumer,India,Mysuru,Karnataka,638539,East,PRD9011,Sports,Shoes,HP Laptop,67588.0,4,0.2,10273.804749762063
4013,ORD14012,2023,2023-03-08,2023-03-08,,CUST7012,Rahul,Home Office,India,Hyderabad,Telangana,684421,Central,PRD9012,Sports,Shoes,LED Bulb,64810.0,8,0.2,18573.16649334869
4014,ORD14013,2024,2024-02-05,2024-02-11,Same Day,CUST7013,Akalya,Corporate,India,New Delhi,Delhi,649549,North,PRD9013,Fashion,Mobile,Mixer Pro,76721.0,6,0.2,10331.829237222424
4015,ORD14014,2024,2024-07-29,2024-07-26,Standard Class,CUST7014,Rahul,Consumer,India,Mumbai,Maharashtra,663076,East,PRD9014,Home,Laptop,LED Bulb,48589.0,7,,7191.449705331143
4016,ORD14015,2023,2023-08-21,2023-08-27,Standard Class,CUST7015,Deepa,Home Office,India,Madurai,Tamil Nadu,641525,East,PRD9015,Fashion,Shirt,Smart TV,60450.0,3,,10816.47743586289
4017,ORD14016,2024,2024-08-09,2024-08-10,Same Day,CUST7016,Kumar,Corporate,India,Coimbatore,Tamil Nadu,682418,North,PRD9016,Fashion,Perfume,HP Laptop,14513.0,6,0.1,1914.9780200887499
4018,ORD14017,2023,2023-03-03,2023-03-06,Standard Class,CUST7017,Rahul,Home Office,India,Mumbai,Maharashtra,682937,East,PRD9017,Home,TV,LED Bulb,33029.0,4,0.0,6717.434371576498
4019,ORD14018,2024,2024-12-01,2024-12-01,Second Class,CUST7018,Meena,Home Office,India,Kozhikode,Kerala,663767,West,PRD9018,Sports,Perfume,HP Laptop,60546.0,2,0.1,15838.314228720577
4020,ORD14019,2023,2023-11-30,2023-11-28,,CUST7019,Vijay,Consumer,India,New Delhi,Delhi,619175,Central,PRD9019,Electronics,Shirt,Nike Shoes,10897.0,2,0.1,1205.8822586341944
4021,ORD14020,2024,2024-10-02,2024-10-06,Standard Class,CUST7020,Vijay,Home Office,India,Trivandrum,Kerala,603608,East,PRD9020,Electronics,Shoes,HP Laptop,59625.0,10,0.05,8083.992543880605
4022,ORD14021,2023,2023-06-21,2023-06-18,Second Class,CUST7021,Sara,Corporate,India,Hyderabad,Telangana,601833,South,PRD9021,Home,Mobile,Mixer Pro,63315.0,2,,7254.214256891908
4023,ORD14022,2023,2023-01-21,2023-01-20,Second Class,CUST7022,Vijay,Consumer,India,Mangalore,Karnataka,639715,East,PRD9022,Beauty,Perfume,Nike Shoes,47134.0,1,0.2,5637.355009850311
4024,ORD14023,2024,2024-01-23,2024-01-28,Standard Class,CUST7023,Kumar,Corporate,India,Pune,Maharashtra,654852,South,PRD9023,Fashion,TV,Sports Watch,17202.0,3,0.1,
4025,ORD14024,2023,2023-03-10,2023-03-09,Standard Class,CUST7024,Akalya,Home Office,India,Hyderabad,Telangana,672068,South,PRD9024,Home,Mobile,Cotton Shirt,46629.0,5,0.1,11724.623362762673
4026,ORD14025,2023,2023-10-18,2023-10-15,First Class,CUST7025,Meena,Corporate,India,Salem,Tamil Nadu,674581,North,PRD9025,Fashion,Mixer,iPhone 14,16245.0,3,0.2,4639.886290273075
4027,ORD14026,2024,2024-11-17,2024-11-21,Standard Class,CUST7026,Meena,Home Office,India,Kochi,Kerala,616085,Central,PRD9026,Sports,Shirt,Cotton Shirt,15585.0,3,0.2,3000.0085649720404
4028,ORD14027,2023,2023-06-29,2023-06-28,Second Class,CUST7027,Vijay,Home Office,India,New Delhi,Delhi,651343,South,PRD9027,Home,Shoes,Sports Watch,53186.0,2,,4321.127095915546
4029,ORD14028,2024,2024-05-15,2024-05-21,,CUST7028,Akalya,Corporate,India,Hyderabad,Telangana,617698,Central,PRD9028,Sports,Shoes,Mixer Pro,18052.0,6,0.1,4616.031141540188
4030,ORD14029,2023,2023-08-07,2023-08-10,First Class,CUST7029,Vijay,Consumer,India,Mumbai,Maharashtra,686247,Central,PRD9029,Fashion,Mobile,Cotton Shirt,59066.0,6,0.0,15802.99693151568
4031,ORD14030,2024,2024-06-02,2024-06-01,First Class,CUST7030,Sara,Consumer,India,New Delhi,Delhi,638569,South,PRD9030,Sports,Shoes,Samsung Mobile,34723.0,7,,7493.679965668441
4032,ORD14031,2024,2024-05-17,2024-05-24,First Class,CUST7031,Akalya,Home Office,India,Mangalore,Karnataka,691151,East,PRD9031,Home,Mixer,Mixer Pro,31821.0,4,0.2,2800.3099012611265
4033,ORD14032,2023,2023-07-04,2023-07-04,Second Class,CUST7032,Meena,Consumer,India,Coimbatore,Tamil Nadu,650555,West,PRD9032,Home,Shirt,Smart TV,34875.0,7,0.2,
4034,ORD14033,2023,2023-01-26,2023-01-23,Same Day,CUST7033,Kumar,Consumer,India,Hyderabad,Telangana,609656,West,PRD9033,Electronics,Shirt,Samsung Mobile,22015.0,9,0.05,4685.257582511846
4035,ORD14034,2023,2023-06-16,2023-06-14,Same Day,CUST7034,Sara,Corporate,India,New Delhi,Delhi,632891,South,PRD9034,Electronics,Shirt,Nike Shoes,56640.0,4,0.05,5565.167277859347
4036,ORD14035,2023,2023-05-29,,Standard Class,CUST7035,Kumar,Home Office,India,Nagpur,Maharashtra,600540,East,PRD9035,Home,Shoes,Samsung Mobile,35533.0,6,0.1,4600.014433138811
4037,ORD14036,2023,2023-04-23,2023-04-28,First Class,CUST7036,Meena,Corporate,India,New Delhi,Delhi,640093,East,PRD9036,Sports,Mobile,Samsung Mobile,21144.0,6,,4709.229907445883
4038,ORD14037,2023,2023-11-08,2023-11-15,Same Day,CUST7037,Akalya,Consumer,India,Nagpur,Maharashtra,606414,North,PRD9037,Home,Laptop,Cotton Shirt,52278.0,10,0.0,3014.0482632810254
4039,ORD14038,2023,2023-11-03,2023-11-07,,CUST7038,Sara,Corporate,India,Mysuru,Karnataka,694911,West,PRD9038,Fashion,Mixer,Samsung Mobile,4902.0,9,0.1,667.0705716522675
4040,ORD14039,2023,2023-09-02,2023-08-31,Second Class,CUST7039,Vijay,Corporate,India,New Delhi,Delhi,608731,West,PRD9039,Home,Mixer,Samsung Mobile,54397.0,1,0.0,5909.037118450534
4041,ORD14040,2024,2024-10-30,2024-11-01,Second Class,CUST7040,Meena,Corporate,India,Pune,Maharashtra,674947,East,PRD9040,Fashion,Mobile,Sports Watch,43374.0,8,,9149.730538755164
4042,ORD14041,2024,2024-01-03,,First Class,CUST7041,Meena,Home Office,India,Trivandrum,Kerala,606281,South,PRD9041,Home,Mixer,Mixer Pro,52948.0,1,0.0,3440.257776211841
4043,ORD14042,2024,2024-07-05,2024-07-09,,CUST7042,Sara,Home Office,India,Nagpur,Maharashtra,689558,West,PRD9042,Sports,Shoes,Cotton Shirt,44028.0,6,,5389.53978043575
4044,ORD14043,2024,2024-07-25,2024-07-30,Standard Class,CUST7043,Sara,Consumer,India,Chennai,Tamil Nadu,649530,South,PRD9043,Electronics,Shirt,iPhone 14,14513.0,5,,2610.100953680983
4045,ORD14044,2024,2024-05-18,2024-05-23,Same Day,CUST7044,Sara,Corporate,India,Mysuru,Karnataka,646384,Central,PRD9044,Fashion,Shirt,Smart TV,42652.0,8,0.0,4929.897644915904
4046,ORD14045,2024,2024-04-05,2024-04-04,First Class,CUST7045,Meena,Consumer,India,Madurai,Tamil Nadu,680937,East,PRD9045,Electronics,Laptop,Smart TV,2636.0,7,0.2,384.6734230150384
4047,ORD14046,2024,2024-06-12,2024-06-19,,CUST7046,Meena,Consumer,India,Kochi,Kerala,694504,West,PRD9046,Home,Laptop,LED Bulb,59956.0,10,0.0,5249.411985594032
4048,ORD14047,2023,2023-05-29,2023-05-26,,CUST7047,Kumar,Home Office,India,New Delhi,Delhi,689975,South,PRD9047,Electronics,Shoes,LED Bulb,5608.0,4,0.2,1252.744521736859
4049,ORD14048,2024,2024-02-17,2024-02-21,,CUST7048,Sara,Consumer,India,Salem,Tamil Nadu,697344,East,PRD9048,Home,Mixer,Samsung Mobile,46876.0,1,,11452.156264484458
4050,ORD14049,2024,2024-06-16,2024-06-20,,CUST7049,Sara,Corporate,India,Mumbai,Maharashtra,617776,South,PRD9049,Home,Mixer,Sports Watch,67273.0,4,0.2,3800.0479653050165
4051,ORD14050,2023,2023-08-19,,First Class,CUST7050,Akalya,Consumer,India,Salem,Tamil Nadu,644561,West,PRD9050,Fashion,Mixer,Mixer Pro,59096.0,5,,8326.02474038454
4052,ORD14051,2023,2023-06-19,,Second Class,CUST7051,Sara,Home Office,India,New Delhi,Delhi,665724,South,PRD9051,Electronics,Shoes,LED Bulb,74111.0,1,0.05,16576.33976275931
4053,ORD14052,2023,2023-06-16,2023-06-14,Same Day,CUST7052,Kumar,Corporate,India,Trivandrum,Kerala,660748,Central,PRD9052,Fashion,Mobile,Smart TV,33740.0,5,,3603.002462869644
4054,ORD14053,2023,2023-01-18,2023-01-19,First Class,CUST7053,Akalya,Consumer,India,Pune,Maharashtra,662020,South,PRD9053,Home,Shoes,Nike Shoes,69504.0,5,0.0,7357.464609632704
4055,ORD14054,2024,2024-10-27,2024-10-30,Second Class,CUST7054,Rahul,Corporate,India,New Delhi,Delhi,670682,Central,PRD9054,Beauty,Mobile,Smart TV,58520.0,6,0.2,7374.074954225135
4056,ORD14055,2023,2023-09-22,2023-09-28,Same Day,CUST7055,Akalya,Corporate,India,Madurai,Tamil Nadu,690326,East,PRD9055,Fashion,Mobile,iPhone 14,14527.0,6,0.2,899.8504919486908
4057,ORD14056,2023,2023-08-26,2023-08-28,Same Day,CUST7056,Kumar,Corporate,India,Trivandrum,Kerala,615295,Central,PRD9056,Home,TV,HP Laptop,15795.0,4,0.0,1516.454427435548
4058,ORD14057,2023,2023-03-26,2023-04-02,First Class,CUST7057,Sara,Corporate,India,Hyderabad,Telangana,617286,West,PRD9057,Beauty,Laptop,Smart TV,70031.0,2,0.2,15007.224867255494
4059,ORD14058,2024,2024-12-29,2024-12-28,Standard Class,CUST7058,Meena,Consumer,India,Hyderabad,Telangana,686012,Central,PRD9058,Fashion,Mobile,Cotton Shirt,67851.0,8,0.05,18653.125892505614
4060,ORD14059,2024,2024-08-15,2024-08-17,Same Day,CUST7059,Meena,Consumer,India,New Delhi,Delhi,642654,South,PRD9059,Electronics,TV,HP Laptop,77240.0,3,,
4061,ORD14060,2024,2024-09-12,2024-09-12,First Class,CUST7060,Rahul,Corporate,India,Mysuru,Karnataka,688302,East,PRD9060,Sports,Perfume,Mixer Pro,36636.0,9,0.05,6986.661658528002
4062,ORD14061,2024,2024-06-10,2024-06-12,,CUST7061,Akalya,Home Office,India,Hyderabad,Telangana,614023,North,PRD9061,Home,Mixer,iPhone 14,8961.0,5,0.05,1094.1046210180416
4063,ORD14062,2023,2023-04-09,2023-04-06,First Class,CUST7062,Deepa,Home Office,India,Salem,Tamil Nadu,639974,Central,PRD9062,Beauty,Mixer,LED Bulb,24494.0,3,0.0,3193.4837461081784
4064,ORD14063,2023,2023-09-26,2023-09-29,Standard Class,CUST7063,Rahul,Home Office,India,Mangalore,Karnataka,689708,Central,PRD9063,Electronics,Shirt,Nike Shoes,16626.0,6,0.05,3144.4125774033937
4065,ORD14064,2024,2024-08-31,2024-09-03,First Class,CUST7064,Sara,Home Office,India,Pune,Maharashtra,635926,West,PRD9064,Fashion,TV,Mixer Pro,40756.0,3,,10290.333712778622
4066,ORD14065,2024,2024-03-17,2024-03-21,Second Class,CUST7065,Vijay,Consumer,India,New Delhi,Delhi,603291,Central,PRD9065,Sports,Mixer,Nike Shoes,24261.0,8,0.2,4911.102945358508
4067,ORD14066,2024,2024-12-04,2024-12-01,,CUST7066,Deepa,Corporate,India,New Delhi,Delhi,634372,South,PRD9066,Sports,TV,Samsung Mobile,73301.0,7,0.05,11707.845019055287
4068,ORD14067,2023,2023-05-02,2023-05-09,Second Class,CUST7067,Akalya,Home Office,India,New Delhi,Delhi,617156,West,PRD9067,Fashion,Shirt,Sports Watch,16636.0,3,0.1,4106.1188521331715
4069,ORD14068,2024,2024-11-23,2024-11-26,,CUST7068,Akalya,Consumer,India,Coimbatore,Tamil Nadu,679587,East,PRD9068,Electronics,Perfume,Smart TV,12802.0,9,0.1,2729.0350938730917
4070,ORD14069,2024,2024-05-08,,,CUST7069,Meena,Home Office,India,Mumbai,Maharashtra,692304,North,PRD9069,Home,Mobile,Smart TV,16512.0,9,,3377.140014963727
4071,ORD14070,2024,2024-04-07,2024-04-13,First Class,CUST7070,Deepa,Consumer,India,Nagpur,Maharashtra,627899,North,PRD9070,Electronics,Mobile,HP Laptop,1737.0,3,,319.48469260411576
4072,ORD14071,2024,2024-05-31,2024-06-03,Same Day,CUST7071,Deepa,Corporate,India,Hyderabad,Telangana,668435,North,PRD9071,Electronics,Mobile,Sports Watch,44826.0,2,,8287.670788661397
4073,ORD14072,2023,2023-07-31,2023-07-31,Second Class,CUST7072,Rahul,Home Office,India,Kochi,Kerala,651595,West,PRD9072,Fashion,TV,Cotton Shirt,19420.0,8,,980.7817680088972
4074,ORD14073,2024,2024-11-11,2024-11-18,Second Class,CUST7073,Sara,Consumer,India,Kochi,Kerala,623349,North,PRD9073,Fashion,Shoes,LED Bulb,47286.0,6,0.2,
4075,ORD14074,2023,2023-09-29,2023-10-06,Same Day,CUST7074,Meena,Corporate,India,Mumbai,Maharashtra,659814,Central,PRD9074,Beauty,Perfume,Smart TV,70399.0,1,0.05,8586.798611711223
4076,ORD14075,2024,2024-02-20,2024-02-27,Same Day,CUST7075,Akalya,Home Office,India,Hyderabad,Telangana,636922,South,PRD9075,Fashion,Mixer,HP Laptop,3795.0,6,0.2,452.11473120753345
4077,ORD14076,2023,2023-12-09,,Second Class,CUST7076,Akalya,Corporate,India,Hyderabad,Telangana,659242,West,PRD9076,Beauty,TV,Sports Watch,79707.0,7,0.1,6891.06783204945
4078,ORD14077,2023,2023-12-27,2023-12-30,,CUST7077,Akalya,Home Office,India,New Delhi,Delhi,606698,Central,PRD9077,Fashion,Shoes,Cotton Shirt,,3,0.1,0.0
4079,ORD14078,2024,2024-02-20,2024-02-18,First Class,CUST7078,Meena,Home Office,India,Kochi,Kerala,662839,East,PRD9078,Home,TV,iPhone 14,1802.0,2,0.05,377.59986697522555
4080,ORD14079,2024,2024-12-24,2024-12-21,Second Class,CUST7079,Vijay,Corporate,India,Nagpur,Maharashtra,625734,Central,PRD9079,Beauty,TV,Smart TV,50834.0,2,0.0,7718.813936650878
4081,ORD14080,2023,2023-03-10,2023-03-13,,CUST7080,Rahul,Corporate,India,New Delhi,Delhi,646222,North,PRD9080,Fashion,TV,Cotton Shirt,62165.0,1,,17835.43128316023
4082,ORD14081,2023,2023-08-24,2023-08-27,Same Day,CUST7081,Akalya,Corporate,India,Pune,Maharashtra,657998,East,PRD9081,Electronics,Laptop,Nike Shoes,76610.0,8,0.2,5295.596389923946
4083,ORD14082,2024,2024-04-05,2024-04-12,Second Class,CUST7082,Akalya,Consumer,India,Madurai,Tamil Nadu,634681,Central,PRD9082,Fashion,Laptop,Mixer Pro,58307.0,7,0.05,17416.847819966133
4084,ORD14083,2023,2023-12-08,2023-12-08,First Class,CUST7083,Deepa,Home Office,India,Nagpur,Maharashtra,681366,West,PRD9083,Fashion,Mobile,Smart TV,66547.0,4,0.0,16320.455184062012
4085,ORD14084,2024,2024-03-07,2024-03-11,Same Day,CUST7084,Rahul,Corporate,India,Hyderabad,Telangana,640903,West,PRD9084,Home,Laptop,Cotton Shirt,27318.0,6,0.1,3669.8998532011055
4086,ORD14085,2024,2024-03-16,2024-03-19,Second Class,CUST7085,Akalya,Consumer,India,Hyderabad,Telangana,605319,West,PRD9085,Electronics,Mixer,Samsung Mobile,9987.0,3,0.0,1734.9384115152516
4087,ORD14086,2023,2023-05-06,2023-05-07,First Class,CUST7086,Deepa,Corporate,India,Kozhikode,Kerala,675384,Central,PRD9086,Electronics,Shoes,Nike Shoes,793.0,1,0.1,189.88864232283623
4088,ORD14087,2024,2024-08-28,2024-09-01,,CUST7087,Meena,Corporate,India,New Delhi,Delhi,601015,South,PRD9087,Home,Mobile,Samsung Mobile,13606.0,7,0.1,1703.6786783698751
4089,ORD14088,2024,2024-07-14,2024-07-15,Standard Class,CUST7088,Sara,Corporate,India,Mumbai,Maharashtra,639496,Central,PRD9088,Electronics,Mobile,Cotton Shirt,61445.0,10,0.0,4577.488082841292
4090,ORD14089,2023,2023-01-26,2023-01-25,Same Day,CUST7089,Akalya,Corporate,India,New Delhi,Delhi,628933,West,PRD9089,Home,Mixer,Sports Watch,34228.0,7,,2152.955655644916
4091,ORD14090,2024,2024-06-09,2024-06-07,Second Class,CUST7090,Akalya,Home Office,India,Mangalore,Karnataka,677254,Central,PRD9090,Home,Mobile,Mixer Pro,55502.0,4,0.05,3887.259812518267
4092,ORD14091,2023,2023-02-04,2023-02-10,Same Day,CUST7091,Sara,Consumer,India,Mumbai,Maharashtra,666077,South,PRD9091,Beauty,Shirt,LED Bulb,15626.0,5,0.0,4549.490003035745
4093,ORD14092,2024,2024-12-29,2025-01-03,,CUST7092,Deepa,Home Office,India,Mangalore,Karnataka,607409,North,PRD9092,Beauty,Mobile,HP Laptop,70913.0,3,0.1,10121.62543326231
4094,ORD14093,2023,2023-04-08,2023-04-12,,CUST7093,Meena,Home Office,India,Trivandrum,Kerala,607473,South,PRD9093,Home,Perfume,Samsung Mobile,29972.0,5,0.05,4008.4566282600304
4095,ORD14094,2024,2024-11-20,2024-11-24,First Class,CUST7094,Deepa,Home Office,India,Kochi,Kerala,680227,South,PRD9094,Home,Perfume,Cotton Shirt,4856.0,8,0.05,347.7113029535919
4096,ORD14095,2024,2024-01-01,2023-12-31,,CUST7095,Vijay,Consumer,India,Pune,Maharashtra,691030,South,PRD9095,Fashion,Mixer,Samsung Mobile,65857.0,6,0.05,18685.978328164092
4097,ORD14096,2024,2024-04-07,2024-04-11,First Class,CUST7096,Deepa,Consumer,India,Trivandrum,Kerala,630087,South,PRD9096,Home,Laptop,Mixer Pro,51197.0,6,0.1,14805.412633856487
4098,ORD14097,2024,2024-07-22,2024-07-20,First Class,CUST7097,Akalya,Corporate,India,Mangalore,Karnataka,622910,Central,PRD9097,Electronics,Laptop,Cotton Shirt,55867.0,9,0.1,16624.27653075527
4099,ORD14098,2023,2023-05-30,2023-06-05,Standard Class,CUST7098,Deepa,Corporate,India,Nagpur,Maharashtra,666410,North,PRD9098,Sports,Mobile,Cotton Shirt,6692.0,3,,387.4978525741931
4100,ORD14099,2024,2024-10-08,2024-10-07,Same Day,CUST7099,Sara,Corporate,India,New Delhi,Delhi,628440,South,PRD9099,Electronics,TV,Sports Watch,74818.0,5,0.0,6041.753941588169
